,username,dist_search,stage,type
4604,Jufcardenasmo,0.0,3,complete
4605,Ozai98,0.0,3,complete
4606,Sariilan,0.0,3,complete
4607,bsdiaza,0.0,3,complete
4608,casc3798,0.0,3,complete
4609,diefrodriguezcha,0.0,3,complete
4610,facuellarg,0.0,3,complete
4611,federgolo,0.0,3,complete
4612,garayf,0.0,3,complete
4613,jaleonro,0.0,3,complete
4614,jsalcinar,0.0,3,complete
4615,jssanchezo,0.0,3,complete
4616,nviverosb,0.0,3,complete
4617,olimita,0.0,3,complete
4618,sebcamacho1703,0.0,3,complete
4619,serbatero,0.0,3,complete
4620,xFortich,0.0,3,complete
4621,yaochoal,0.0,3,complete
4622,Alekzu,0.0,3,simple
4623,Anvido,0.0,3,simple
4624,Biopeligro,0.0,3,simple
4625,Caadiazsi,0.0,3,simple
4626,DavidsMartinez,0.0,3,simple
4627,DiegoAraque1207,0.0,3,simple
4628,GabrielUnal,0.0,3,simple
4629,Gavnic,0.0,3,simple
4630,Gusgal03,0.0,3,simple
4631,Joacampora,0.0,3,simple
4632,Juankmilo97,0.0,3,simple
4633,Jufcardenasmo,0.0,3,simple
4634,Ozai98,0.0,3,simple
4635,Sariilan,0.0,3,simple
4636,bsdiaza,0.0,3,simple
4637,casc3798,0.0,3,simple
4638,diefrodriguezcha,0.0,3,simple
4639,facuellarg,0.0,3,simple
4640,federgolo,0.0,3,simple
4641,garayf,0.0,3,simple
4642,jaleonro,0.0,3,simple
4643,jssanchezo,0.0,3,simple
4644,nviverosb,0.0,3,simple
4645,olimita,0.0,3,simple
4646,sebcamacho1703,0.0,3,simple
4647,serbatero,0.0,3,simple
4648,xFortich,0.0,3,simple
4649,yaochoal,0.0,3,simple
4650,Alekzu,0.0,4,maps
4651,DiegoAraque1207,0.0,4,maps
4652,GabrielUnal,0.0,4,maps
4653,Joacampora,0.0,4,maps
4654,Juankmilo97,0.0,4,maps
4655,Jufcardenasmo,0.0,4,maps
4656,bsdiaza,0.0,4,maps
4657,casc3798,0.0,4,maps
4658,federgolo,0.0,4,maps
4659,nviverosb,0.0,4,maps
4660,olimita,0.0,4,maps
4661,serbatero,0.0,4,maps
4662,yaochoal,0.0,4,maps
4663,yaochoal,0.0,4,charts
4664,Alekzu,0.0,4,complete
4665,Anvido,0.0,4,complete
4666,Biopeligro,0.0,4,complete
4667,Caadiazsi,0.0,4,complete
4668,DavidsMartinez,0.0,4,complete
4669,DiegoAraque1207,0.0,4,complete
4670,GabrielUnal,0.0,4,complete
4671,Gavnic,0.0,4,complete
4672,Gusgal03,0.0,4,complete
4673,Joacampora,0.0,4,complete
4674,Juankmilo97,0.0,4,complete
4675,Jufcardenasmo,0.0,4,complete
4676,Ozai98,0.0,4,complete
4677,Sariilan,0.0,4,complete
4678,bsdiaza,0.0,4,complete
4679,casc3798,0.0,4,complete
4680,diefrodriguezcha,0.0,4,complete
4681,facuellarg,0.0,4,complete
4682,federgolo,0.0,4,complete
4683,garayf,0.0,4,complete
4684,jaleonro,0.0,4,complete
4685,jsalcinar,0.0,4,complete
4686,jssanchezo,0.0,4,complete
4687,nviverosb,0.0,4,complete
4688,olimita,0.0,4,complete
4689,sebcamacho1703,0.0,4,complete
4690,serbatero,0.0,4,complete
4691,xFortich,0.0,4,complete
4692,yaochoal,0.0,4,complete
4693,Alekzu,0.0,4,simple
4694,Anvido,0.0,4,simple
4695,Biopeligro,0.0,4,simple
4696,Caadiazsi,0.0,4,simple
4697,DavidsMartinez,0.0,4,simple
4698,DiegoAraque1207,0.0,4,simple
4699,GabrielUnal,0.0,4,simple
4700,Gavnic,0.0,4,simple
4701,Gusgal03,0.0,4,simple
4702,Joacampora,0.0,4,simple
4703,Juankmilo97,0.0,4,simple
4704,Jufcardenasmo,0.0,4,simple
4705,Ozai98,0.0,4,simple
4706,Sariilan,0.0,4,simple
4707,bsdiaza,0.0,4,simple
4708,casc3798,0.0,4,simple
4709,diefrodriguezcha,0.0,4,simple
4710,facuellarg,0.0,4,simple
4711,federgolo,0.0,4,simple
4712,garayf,0.0,4,simple
4713,jaleonro,0.0,4,simple
4714,jssanchezo,0.0,4,simple
4715,nviverosb,0.0,4,simple
4716,olimita,0.0,4,simple
4717,sebcamacho1703,0.0,4,simple
4718,serbatero,0.0,4,simple
4719,xFortich,0.0,4,simple
4720,yaochoal,0.0,4,simple
4721,BrandonAvilanR,0.0,1,maps
4722,DaniCastel,0.0,1,maps
4723,Orloffyeah,0.0,1,maps
4724,alejosaur,0.0,1,maps
4725,anythinglord,0.0,1,maps
4726,cglaitong,0.0,1,maps
4727,criscapunal,0.0,1,maps
4728,csalfonsol,0.0,1,maps
4729,BrandonAvilanR,0.0,1,complete
4730,DaniCastel,0.0,1,complete
4731,DaveValencia,0.0,1,complete
4732,Orloffyeah,0.0,1,complete
4733,alejosaur,0.0,1,complete
4734,anythinglord,0.0,1,complete
4735,buendiagon,0.0,1,complete
4736,cglaitong,0.0,1,complete
4737,criscapunal,0.0,1,complete
4738,csalfonsol,0.0,1,complete
4739,dieguischa,0.0,1,complete
4740,jaasuarezvi,0.0,1,complete
4741,tres-xxx,0.0,1,complete
4742,BrandonAvilanR,0.0,1,simple
4743,DaniCastel,0.0,1,simple
4744,DaveValencia,0.0,1,simple
4745,Orloffyeah,0.0,1,simple
4746,alejosaur,0.0,1,simple
4747,anythinglord,0.0,1,simple
4748,buendiagon,0.0,1,simple
4749,cglaitong,0.0,1,simple
4750,criscapunal,0.0,1,simple
4751,csalfonsol,0.0,1,simple
4752,dieguischa,0.0,1,simple
4753,jaasuarezvi,0.0,1,simple
4754,tres-xxx,0.0,1,simple
4755,DaniCastel,0.0,2,maps
4756,Orloffyeah,0.0,2,maps
4757,alejosaur,0.0,2,maps
4758,anythinglord,0.0,2,maps
4759,cglaitong,0.0,2,maps
4760,criscapunal,0.0,2,maps
4761,csalfonsol,0.0,2,maps
4762,alejosaur,0.0,2,charts
4763,BrandonAvilanR,0.0,2,complete
4764,DaniCastel,0.0,2,complete
4765,DaveValencia,0.0,2,complete
4766,Orloffyeah,0.0,2,complete
4767,alejosaur,0.0,2,complete
4768,anythinglord,0.0,2,complete
4769,buendiagon,0.0,2,complete
4770,cglaitong,0.0,2,complete
4771,criscapunal,0.0,2,complete
4772,csalfonsol,0.0,2,complete
4773,dieguischa,0.0,2,complete
4774,jaasuarezvi,0.0,2,complete
4775,tres-xxx,0.0,2,complete
4776,BrandonAvilanR,0.0,2,simple
4777,DaniCastel,0.0,2,simple
4778,DaveValencia,0.0,2,simple
4779,Orloffyeah,0.0,2,simple
4780,alejosaur,0.0,2,simple
4781,anythinglord,0.0,2,simple
4782,buendiagon,0.0,2,simple
4783,cglaitong,0.0,2,simple
4784,criscapunal,0.0,2,simple
4785,csalfonsol,0.0,2,simple
4786,dieguischa,0.0,2,simple
4787,jaasuarezvi,0.0,2,simple
4788,tres-xxx,0.0,2,simple
4789,DaniCastel,0.0,3,maps
4790,JorgeTorresC,0.0,3,maps
4791,Orloffyeah,0.0,3,maps
4792,alejosaur,0.0,3,maps
4793,anythinglord,0.0,3,maps
4794,cglaitong,0.0,3,maps
4795,criscapunal,0.0,3,maps
4796,csalfonsol,0.0,3,maps
4797,daapinzonch,0.0,3,maps
4798,jdsolanos,0.0,3,maps
4799,BrandonAvilanR,0.0,3,charts
4800,alejosaur,0.0,3,charts
4801,cglaitong,0.0,3,charts
4802,cglaitong,0.0,3,charts
4803,cglaitong,0.0,3,charts
4804,cglaitong,0.0,3,charts
4805,BrandonAvilanR,0.0,3,complete
4806,DSFarfanF,0.0,3,complete
4807,DaniCastel,0.0,3,complete
4808,DaveValencia,0.0,3,complete
4809,JorgeTorresC,0.0,3,complete
4810,Orloffyeah,0.0,3,complete
4811,Saariasba,0.0,3,complete
4812,SergioLopez40,0.0,3,complete
4813,alejosaur,0.0,3,complete
4814,anythinglord,0.0,3,complete
4815,buendiagon,0.0,3,complete
4816,cglaitong,0.0,3,complete
4817,criscapunal,0.0,3,complete
4818,csalfonsol,0.0,3,complete
4819,daapinzonch,0.0,3,complete
4820,dcastanedar,0.0,3,complete
4821,dieguischa,0.0,3,complete
4822,jaasuarezvi,0.0,3,complete
4823,jdsolanos,0.0,3,complete
4824,tres-xxx,0.0,3,complete
4825,trickyjuggler,0.0,3,complete
4826,BrandonAvilanR,0.0,3,simple
4827,DSFarfanF,0.0,3,simple
4828,DaniCastel,0.0,3,simple
4829,DaveValencia,0.0,3,simple
4830,JorgeTorresC,0.0,3,simple
4831,Orloffyeah,0.0,3,simple
4832,Saariasba,0.0,3,simple
4833,SergioLopez40,0.0,3,simple
4834,alejosaur,0.0,3,simple
4835,anythinglord,0.0,3,simple
4836,buendiagon,0.0,3,simple
4837,cglaitong,0.0,3,simple
4838,criscapunal,0.0,3,simple
4839,csalfonsol,0.0,3,simple
4840,daapinzonch,0.0,3,simple
4841,dcastanedar,0.0,3,simple
4842,dieguischa,0.0,3,simple
4843,jaasuarezvi,0.0,3,simple
4844,jdsolanos,0.0,3,simple
4845,tres-xxx,0.0,3,simple
4846,trickyjuggler,0.0,3,simple
4847,BrandonAvilanR,0.0,4,maps
4848,DaniCastel,0.0,4,maps
4849,JorgeTorresC,0.0,4,maps
4850,Orloffyeah,0.0,4,maps
4851,SergioLopez40,0.0,4,maps
4852,alejosaur,0.0,4,maps
4853,anythinglord,0.0,4,maps
4854,cglaitong,0.0,4,maps
4855,csalfonsol,0.0,4,maps
4856,daapinzonch,0.0,4,maps
4857,jdsolanos,0.0,4,maps
4858,BrandonAvilanR,0.0,4,charts
4859,alejosaur,0.0,4,charts
4860,cglaitong,0.0,4,charts
4861,cglaitong,0.0,4,charts
4862,cglaitong,0.0,4,charts
4863,cglaitong,0.0,4,charts
4864,BrandonAvilanR,0.0,4,complete
4865,DSFarfanF,0.0,4,complete
4866,DaniCastel,0.0,4,complete
4867,DaveValencia,0.0,4,complete
4868,JorgeTorresC,0.0,4,complete
4869,Orloffyeah,0.0,4,complete
4870,Saariasba,0.0,4,complete
4871,SergioLopez40,0.0,4,complete
4872,alejosaur,0.0,4,complete
4873,anythinglord,0.0,4,complete
4874,buendiagon,0.0,4,complete
4875,cglaitong,0.0,4,complete
4876,criscapunal,0.0,4,complete
4877,csalfonsol,0.0,4,complete
4878,daapinzonch,0.0,4,complete
4879,dcastanedar,0.0,4,complete
4880,dieguischa,0.0,4,complete
4881,jaasuarezvi,0.0,4,complete
4882,jdsolanos,0.0,4,complete
4883,tres-xxx,0.0,4,complete
4884,trickyjuggler,0.0,4,complete
4885,BrandonAvilanR,0.0,4,simple
4886,DSFarfanF,0.0,4,simple
4887,DaniCastel,0.0,4,simple
4888,DaveValencia,0.0,4,simple
4889,JorgeTorresC,0.0,4,simple
4890,Orloffyeah,0.0,4,simple
4891,Saariasba,0.0,4,simple
4892,SergioLopez40,0.0,4,simple
4893,alejosaur,0.0,4,simple
4894,anythinglord,0.0,4,simple
4895,buendiagon,0.0,4,simple
4896,cglaitong,0.0,4,simple
4897,criscapunal,0.0,4,simple
4898,csalfonsol,0.0,4,simple
4899,daapinzonch,0.0,4,simple
4900,dcastanedar,0.0,4,simple
4901,dieguischa,0.0,4,simple
4902,jaasuarezvi,0.0,4,simple
4903,jdsolanos,0.0,4,simple
4904,tres-xxx,0.0,4,simple
4905,trickyjuggler,0.0,4,simple
4906,mdecloedt,0.0,1,data
4907,Jordan-Loeser,0.0,1,data
4908,LukasMMarinovic,0.0,1,data
4909,whipplem123,0.0,1,data
4910,SionHu,0.0,1,data
4911,jmamaril25,0.0,1,data
4912,lennwgs,0.0,1,data
4913,viswapurdue,0.0,1,data
4914,CampbellC2,0.0,1,data
4915,noah-curran,0.0,1,data
4916,laurenjank,0.0,1,data
4917,bzin22,0.0,1,data
4918,AkaGar,0.0,1,data
4919,matson3,0.0,1,data
4920,ecottle,0.0,1,data
4921,littlex2015,0.0,1,data
4922,shivans,0.0,1,data
4923,nbraunec,0.0,1,data
4924,sanjitsama,0.0,1,data
4925,Ilyumzhinov,0.0,1,data
4926,hihms,0.0,1,data
4927,snugghash,0.0,1,data
4928,zhao744,0.0,1,data
4929,aclipfel,0.0,1,data
4930,ko68,0.0,1,data
4931,GeoffYart,0.0,1,data
4932,jmhunter4711,0.0,1,data
4933,Nigogu,0.0,1,data
4934,Daryhez,0.0,1,data
4935,daapinzonch,0.0,1,data
4936,fewilchesc,0.0,1,data
4937,JorgeTorresC,0.0,1,data
4938,anythinglord,0.0,1,data
4939,criscapunal,0.0,1,data
4940,dieguischa,0.0,1,data
4941,Orloffyeah,0.0,1,data
4942,SergioLopez40,0.0,1,data
4943,DiegoAraque1207,0.0,1,data
4944,olimita,0.0,1,data
4945,yaochoal,0.0,1,data
4946,Gavnic,0.0,1,data
4947,Joacampora,0.0,1,data
4948,Ozai98,0.0,1,data
4949,nviverosb,0.0,1,data
4950,Sariilan,0.0,1,data
4951,Alekzu,0.0,1,data
4952,vvargasd,0.0,1,data
4953,biherrerap,0.0,1,data
4954,bfprietoc,0.0,1,data
4955,LauraMolina,0.0,1,data
4956,Acreed21,0.0,1,data
4957,Camiioo,0.0,1,data
4958,frnkbs,0.0,1,data
4959,Jfcastroh,0.0,1,data
4960,evilcucaracha,0.0,1,data
4961,JulianM96,0.0,1,data
4962,Saariasba,0.0,1,data
4963,tres-iqus,0.0,1,data
4964,cglaitong,0.0,1,data
4965,DaniCastel,0.0,1,data
4966,BrandonAvilanR,0.0,1,data
4967,alejosaur,0.0,1,data
4968,jaasuarezvi,0.0,1,data
4969,jdsolanos,0.0,1,data
4970,DavidsMartinez,0.0,1,data
4971,Biopeligro,0.0,1,data
4972,garayf,0.0,1,data
4973,jaleonro,0.0,1,data
4974,facuellarg,0.0,1,data
4975,Caadiazsi,0.0,1,data
4976,sebcamacho1703,0.0,1,data
4977,xFortich,0.0,1,data
4978,Gusgal03,0.0,1,data
4979,Juankmilo97,0.0,1,data
4980,alebautis,0.0,1,data
4981,sarguellesr,0.0,1,data
4982,davideperdomo,0.0,1,data
4983,JamerMejiaGarcia,0.0,1,data
4984,nikolasto,0.0,1,data
4985,gahormigag,0.0,1,data
4986,ayperezc,0.0,1,data
4987,anferoar96,0.0,1,data
4988,StevenEsmar,0.0,1,data
4989,dcastanedar,0.0,1,data
4990,trickyjuggler,0.0,1,data
4991,DaveValencia,0.0,1,data
4992,csalfonsol,0.0,1,data
4993,tres-xxx,0.0,1,data
4994,buendiagon,0.0,1,data
4995,DSFarfanF,0.0,1,data
4996,jssanchezo,0.0,1,data
4997,bsdiaza,0.0,1,data
4998,casc3798,0.0,1,data
4999,jsalcinar,0.0,1,data
5000,Anvido,0.0,1,data
5001,Jufcardenasmo,0.0,1,data
5002,federgolo,0.0,1,data
5003,serbatero,0.0,1,data
5004,GabrielUnal,0.0,1,data
5005,diefrodriguezcha,0.0,1,data
5006,adcorredorm,0.0,1,data
5007,jdgaitanf,0.0,1,data
5008,pahigueraf,0.0,1,data
5009,RafaelCruz15,0.0,1,data
5010,gimg1859,0.0,1,data
5011,jannMorenoJ,0.0,1,data
5012,dahrojasca,0.0,1,data
5013,FredyRosero,0.0,1,data
5014,mdecloedt,0.0,2,data
5015,Jordan-Loeser,0.0,2,data
5016,LukasMMarinovic,0.0,2,data
5017,whipplem123,0.0,2,data
5018,SionHu,0.0,2,data
5019,jmamaril25,0.0,2,data
5020,lennwgs,0.0,2,data
5021,viswapurdue,0.0,2,data
5022,CampbellC2,0.0,2,data
5023,noah-curran,0.0,2,data
5024,laurenjank,0.0,2,data
5025,bzin22,0.0,2,data
5026,AkaGar,0.0,2,data
5027,matson3,0.0,2,data
5028,ecottle,0.0,2,data
5029,littlex2015,0.0,2,data
5030,shivans,0.0,2,data
5031,nbraunec,0.0,2,data
5032,sanjitsama,0.0,2,data
5033,Ilyumzhinov,0.0,2,data
5034,hihms,0.0,2,data
5035,snugghash,0.0,2,data
5036,zhao744,0.0,2,data
5037,aclipfel,0.0,2,data
5038,ko68,0.0,2,data
5039,GeoffYart,0.0,2,data
5040,Nigogu,0.0,2,data
5041,Daryhez,0.0,2,data
5042,daapinzonch,0.0,2,data
5043,fewilchesc,0.0,2,data
5044,JorgeTorresC,0.0,2,data
5045,anythinglord,0.0,2,data
5046,criscapunal,0.0,2,data
5047,dieguischa,0.0,2,data
5048,Orloffyeah,0.0,2,data
5049,SergioLopez40,0.0,2,data
5050,DiegoAraque1207,0.0,2,data
5051,olimita,0.0,2,data
5052,yaochoal,0.0,2,data
5053,Gavnic,0.0,2,data
5054,Joacampora,0.0,2,data
5055,Ozai98,0.0,2,data
5056,nviverosb,0.0,2,data
5057,Sariilan,0.0,2,data
5058,Alekzu,0.0,2,data
5059,vvargasd,0.0,2,data
5060,biherrerap,0.0,2,data
5061,bfprietoc,0.0,2,data
5062,LauraMolina,0.0,2,data
5063,Acreed21,0.0,2,data
5064,Camiioo,0.0,2,data
5065,frnkbs,0.0,2,data
5066,Jfcastroh,0.0,2,data
5067,evilcucaracha,0.0,2,data
5068,JulianM96,0.0,2,data
5069,Saariasba,0.0,2,data
5070,tres-iqus,0.0,2,data
5071,cglaitong,0.0,2,data
5072,DaniCastel,0.0,2,data
5073,BrandonAvilanR,0.0,2,data
5074,alejosaur,0.0,2,data
5075,jaasuarezvi,0.0,2,data
5076,jdsolanos,0.0,2,data
5077,DavidsMartinez,0.0,2,data
5078,Biopeligro,0.0,2,data
5079,garayf,0.0,2,data
5080,jaleonro,0.0,2,data
5081,facuellarg,0.0,2,data
5082,Caadiazsi,0.0,2,data
5083,sebcamacho1703,0.0,2,data
5084,xFortich,0.0,2,data
5085,Gusgal03,0.0,2,data
5086,Juankmilo97,0.0,2,data
5087,alebautis,0.0,2,data
5088,sarguellesr,0.0,2,data
5089,davideperdomo,0.0,2,data
5090,JamerMejiaGarcia,0.0,2,data
5091,nikolasto,0.0,2,data
5092,gahormigag,0.0,2,data
5093,ayperezc,0.0,2,data
5094,anferoar96,0.0,2,data
5095,StevenEsmar,0.0,2,data
5096,dcastanedar,0.0,2,data
5097,trickyjuggler,0.0,2,data
5098,DaveValencia,0.0,2,data
5099,csalfonsol,0.0,2,data
5100,tres-xxx,0.0,2,data
5101,buendiagon,0.0,2,data
5102,DSFarfanF,0.0,2,data
5103,jssanchezo,0.0,2,data
5104,bsdiaza,0.0,2,data
5105,casc3798,0.0,2,data
5106,jsalcinar,0.0,2,data
5107,Anvido,0.0,2,data
5108,Jufcardenasmo,0.0,2,data
5109,federgolo,0.0,2,data
5110,serbatero,0.0,2,data
5111,GabrielUnal,0.0,2,data
5112,diefrodriguezcha,0.0,2,data
5113,adcorredorm,0.0,2,data
5114,jdgaitanf,0.0,2,data
5115,pahigueraf,0.0,2,data
5116,RafaelCruz15,0.0,2,data
5117,gimg1859,0.0,2,data
5118,jannMorenoJ,0.0,2,data
5119,dahrojasca,0.0,2,data
5120,FredyRosero,0.0,2,data
5121,mdecloedt,0.0,3,data
5122,Jordan-Loeser,0.0,3,data
5123,LukasMMarinovic,0.0,3,data
5124,whipplem123,0.0,3,data
5125,SionHu,0.0,3,data
5126,jmamaril25,0.0,3,data
5127,lennwgs,0.0,3,data
5128,viswapurdue,0.0,3,data
5129,CampbellC2,0.0,3,data
5130,noah-curran,0.0,3,data
5131,laurenjank,0.0,3,data
5132,bzin22,0.0,3,data
5133,AkaGar,0.0,3,data
5134,matson3,0.0,3,data
5135,ecottle,0.0,3,data
5136,littlex2015,0.0,3,data
5137,shivans,0.0,3,data
5138,nbraunec,0.0,3,data
5139,sanjitsama,0.0,3,data
5140,Ilyumzhinov,0.0,3,data
5141,hihms,0.0,3,data
5142,snugghash,0.0,3,data
5143,zhao744,0.0,3,data
5144,aclipfel,0.0,3,data
5145,ko68,0.0,3,data
5146,GeoffYart,0.0,3,data
5147,gshowal,0.0,3,data
5148,Nigogu,0.0,3,data
5149,Daryhez,0.0,3,data
5150,daapinzonch,0.0,3,data
5151,fewilchesc,0.0,3,data
5152,JorgeTorresC,0.0,3,data
5153,anythinglord,0.0,3,data
5154,criscapunal,0.0,3,data
5155,dieguischa,0.0,3,data
5156,Orloffyeah,0.0,3,data
5157,SergioLopez40,0.0,3,data
5158,DiegoAraque1207,0.0,3,data
5159,olimita,0.0,3,data
5160,yaochoal,0.0,3,data
5161,Gavnic,0.0,3,data
5162,Joacampora,0.0,3,data
5163,Ozai98,0.0,3,data
5164,nviverosb,0.0,3,data
5165,Sariilan,0.0,3,data
5166,Alekzu,0.0,3,data
5167,vvargasd,0.0,3,data
5168,biherrerap,0.0,3,data
5169,bfprietoc,0.0,3,data
5170,LauraMolina,0.0,3,data
5171,Acreed21,0.0,3,data
5172,Camiioo,0.0,3,data
5173,frnkbs,0.0,3,data
5174,Jfcastroh,0.0,3,data
5175,evilcucaracha,0.0,3,data
5176,JulianM96,0.0,3,data
5177,Saariasba,0.0,3,data
5178,tres-iqus,0.0,3,data
5179,cglaitong,0.0,3,data
5180,DaniCastel,0.0,3,data
5181,BrandonAvilanR,0.0,3,data
5182,alejosaur,0.0,3,data
5183,jaasuarezvi,0.0,3,data
5184,jdsolanos,0.0,3,data
5185,DavidsMartinez,0.0,3,data
5186,Biopeligro,0.0,3,data
5187,garayf,0.0,3,data
5188,jaleonro,0.0,3,data
5189,facuellarg,0.0,3,data
5190,Caadiazsi,0.0,3,data
5191,sebcamacho1703,0.0,3,data
5192,xFortich,0.0,3,data
5193,Gusgal03,0.0,3,data
5194,Juankmilo97,0.0,3,data
5195,alebautis,0.0,3,data
5196,sarguellesr,0.0,3,data
5197,davideperdomo,0.0,3,data
5198,JamerMejiaGarcia,0.0,3,data
5199,nikolasto,0.0,3,data
5200,gahormigag,0.0,3,data
5201,ayperezc,0.0,3,data
5202,anferoar96,0.0,3,data
5203,StevenEsmar,0.0,3,data
5204,dcastanedar,0.0,3,data
5205,trickyjuggler,0.0,3,data
5206,DaveValencia,0.0,3,data
5207,csalfonsol,0.0,3,data
5208,tres-xxx,0.0,3,data
5209,buendiagon,0.0,3,data
5210,DSFarfanF,0.0,3,data
5211,jssanchezo,0.0,3,data
5212,bsdiaza,0.0,3,data
5213,casc3798,0.0,3,data
5214,jsalcinar,0.0,3,data
5215,Anvido,0.0,3,data
5216,Jufcardenasmo,0.0,3,data
5217,federgolo,0.0,3,data
5218,serbatero,0.0,3,data
5219,GabrielUnal,0.0,3,data
5220,diefrodriguezcha,0.0,3,data
5221,adcorredorm,0.0,3,data
5222,jdgaitanf,0.0,3,data
5223,pahigueraf,0.0,3,data
5224,RafaelCruz15,0.0,3,data
5225,gimg1859,0.0,3,data
5226,jannMorenoJ,0.0,3,data
5227,dahrojasca,0.0,3,data
5228,FredyRosero,0.0,3,data
5229,mdecloedt,0.0,4,data
5230,Jordan-Loeser,0.0,4,data
5231,LukasMMarinovic,0.0,4,data
5232,whipplem123,0.0,4,data
5233,SionHu,0.0,4,data
5234,jmamaril25,0.0,4,data
5235,lennwgs,0.0,4,data
5236,viswapurdue,0.0,4,data
5237,CampbellC2,0.0,4,data
5238,noah-curran,0.0,4,data
5239,laurenjank,0.0,4,data
5240,bzin22,0.0,4,data
5241,AkaGar,0.0,4,data
5242,matson3,0.0,4,data
5243,ecottle,0.0,4,data
5244,littlex2015,0.0,4,data
5245,shivans,0.0,4,data
5246,nbraunec,0.0,4,data
5247,sanjitsama,0.0,4,data
5248,Ilyumzhinov,0.0,4,data
5249,hihms,0.0,4,data
5250,snugghash,0.0,4,data
5251,zhao744,0.0,4,data
5252,aclipfel,0.0,4,data
5253,ko68,0.0,4,data
5254,GeoffYart,0.0,4,data
5255,gshowal,0.0,4,data
5256,Nigogu,0.0,4,data
5257,Daryhez,0.0,4,data
5258,daapinzonch,0.0,4,data
5259,fewilchesc,0.0,4,data
5260,JorgeTorresC,0.0,4,data
5261,anythinglord,0.0,4,data
5262,criscapunal,0.0,4,data
5263,dieguischa,0.0,4,data
5264,Orloffyeah,0.0,4,data
5265,SergioLopez40,0.0,4,data
5266,DiegoAraque1207,0.0,4,data
5267,olimita,0.0,4,data
5268,yaochoal,0.0,4,data
5269,Gavnic,0.0,4,data
5270,Joacampora,0.0,4,data
5271,Ozai98,0.0,4,data
5272,nviverosb,0.0,4,data
5273,Sariilan,0.0,4,data
5274,Alekzu,0.0,4,data
5275,vvargasd,0.0,4,data
5276,biherrerap,0.0,4,data
5277,bfprietoc,0.0,4,data
5278,LauraMolina,0.0,4,data
5279,Acreed21,0.0,4,data
5280,Camiioo,0.0,4,data
5281,frnkbs,0.0,4,data
5282,Jfcastroh,0.0,4,data
5283,evilcucaracha,0.0,4,data
5284,JulianM96,0.0,4,data
5285,Saariasba,0.0,4,data
5286,tres-iqus,0.0,4,data
5287,cglaitong,0.0,4,data
5288,DaniCastel,0.0,4,data
5289,BrandonAvilanR,0.0,4,data
5290,alejosaur,0.0,4,data
5291,jaasuarezvi,0.0,4,data
5292,jdsolanos,0.0,4,data
5293,DavidsMartinez,0.0,4,data
5294,Biopeligro,0.0,4,data
5295,garayf,0.0,4,data
5296,jaleonro,0.0,4,data
5297,facuellarg,0.0,4,data
5298,Caadiazsi,0.0,4,data
5299,sebcamacho1703,0.0,4,data
5300,xFortich,0.0,4,data
5301,Gusgal03,0.0,4,data
5302,Juankmilo97,0.0,4,data
5303,alebautis,0.0,4,data
5304,sarguellesr,0.0,4,data
5305,davideperdomo,0.0,4,data
5306,JamerMejiaGarcia,0.0,4,data
5307,nikolasto,0.0,4,data
5308,gahormigag,0.0,4,data
5309,ayperezc,0.0,4,data
5310,anferoar96,0.0,4,data
5311,StevenEsmar,0.0,4,data
5312,dcastanedar,0.0,4,data
5313,trickyjuggler,0.0,4,data
5314,DaveValencia,0.0,4,data
5315,csalfonsol,0.0,4,data
5316,tres-xxx,0.0,4,data
5317,buendiagon,0.0,4,data
5318,DSFarfanF,0.0,4,data
5319,jssanchezo,0.0,4,data
5320,bsdiaza,0.0,4,data
5321,casc3798,0.0,4,data
5322,jsalcinar,0.0,4,data
5323,Anvido,0.0,4,data
5324,Jufcardenasmo,0.0,4,data
5325,federgolo,0.0,4,data
5326,serbatero,0.0,4,data
5327,GabrielUnal,0.0,4,data
5328,diefrodriguezcha,0.0,4,data
5329,adcorredorm,0.0,4,data
5330,jdgaitanf,0.0,4,data
5331,pahigueraf,0.0,4,data
5332,RafaelCruz15,0.0,4,data
5333,gimg1859,0.0,4,data
5334,jannMorenoJ,0.0,4,data
5335,dahrojasca,0.0,4,data
5336,FredyRosero,0.0,4,data
